Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
5600;Pintabetonilattiat;56001032;KAATOLATTIOIDEN  betonointi;20,90;m3;0,000;0,00;0,00;160,60;3 356,08;0,00;0,00;0,00;0,00;0,00;3 356,08
8180;Telineet ja julkisivunostimet;81801801;Sisäpuoliset telineet;10,00;kk;0,000;0,00;0,00;0,00;0,00;0,00;0,00;1 230,00;12520,46;0,00;12 300,00
4520;Kipsialakatot;45202501;Alaslaskun roikotus + vaakakoolaus Teräsranka 66 k400;23,19;m2;0,00;0,00;0,00;11,48;264,94;0,00;0,00;0,00;0,00;0,00;264,94
5110;Vesikattovarusteet, tikkaat yms.;51101010;Katon huoltosillat;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2830;Sisäänkäyntitasot ja -katokset;2830341;PS: Sisäänkäyntien ja terassien ulkoportaat N225/S400;0,00;erä;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4200;Erityisikkunat, sp-luukut;4200733;Kiinteä tikas SPL/KL luukkuun;1,00;kpl;0,000;0,00;0,00;0,00;0,00;450,00;450,00;0,00;0,00;0,00;450,00
4300;Puuovet;43003050;Kostean tilan väliovet, ASENNUS;49,76;kpl;0,000;0,00;0,00;2,00;100,00;44,04;2185,26;0,00;0,00;0,00;2275,71
5110;Vesikattovarusteet, tikkaat yms.;51101014;Katon ankkurit;0,00;kpl;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2080;Perustusten vedeneristys;20801030;MP seinän pystyeriste EPS Platina 180mm;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2500;VSS-rakenteet;25001010;MV-laatan hierto;78,43;m2;38,70;6,69;522,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;522,60
5570;Elastiset saumaukset;55705540(1);Muurauksen Liikuntasaumojen elastiset saumamassaukset;10,00;jm;0,000;0,00;0,00;0,00;0,00;15,75;157,50;0,00;0,00;0,00;157,50
5530;Julkisivun pellitykset ja metalliverhoukset;55301020;JS-muurauksen ja puuverhoksen välinen pystypellitys;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202096;Ontelokentän varauskolomuottaukset ja niiden juotokset;90,00;kpl;38,000;13,46;1176,02;4,77;423,83;0,00;0,00;0,00;0,00;0,00;1599,75
8350;Muut siirtokoneet, henkilönostimet;83503502;Kuukulkijat;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;2 560,00;2 560,00;0,00;2603,61
2250;Sokkelielementit / sokkelikuorielementit;22501370;AS- Sokkelielementtien asennus;1,00;kpl;38,000;64,60;65,15;38,56;39,27;0,00;0,00;0,00;0,00;0,00;103,87
2830;Sisäänkäyntitasot ja -katokset;28303704;Teräspalkin IPE asennus, omatyö;3,97;kpl;38,000;49,40;197,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;195,40
1730;Asfaltointi;1730113;Asfaltointi AB 16/120 + profilointi;0,00;erä;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5640;Tasoitelattiat (pumpputasoite);56402015;Plaanojen esivalmistelut;1 933,74;m2;38,000;0,76;1 469,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 469,64
5540;Julkisivumuuraus;5540102;Julkisivumuuraus 135mm, RT60;189,41;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;3700730;Ullakon kulkusilta;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5180;Bitumikatteet;51801025;Vesikatteen värillisten pintakermien ( K-PS 170-5000) lisähinta;707,37;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100611;RPO-Paketti10x20  ICCUNA;0,00;kpl;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3130;Kuorielementit (SK,RK);31303011;SK-Elementtien pystysaumabetonit;64,00;kpl;0,000;0,00;0,00;14,80;941,37;0,00;0,00;0,00;0,00;0,00;947,20
3550;Ulkoseinät elementteinä, puu;35502078;Puuelementtien rahtikulut;71,29;kpl;0,00;0,00;0,00;0,00;0,00;60,65;4234,93;0,00;0,00;0,00;4 200,00
1800;Ulkovarusteet;1800100;LEIKKIVÄLINEET;0,00;erä;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8340;Rakennushissit;8340340;Henkilö- ja Tavarahissi;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;12191,75;12367,28;0,00;12 260,00
3550;Ulkoseinät elementteinä, puu;35502075;Ikkunoiden asennus tehtaalla elementteihin;139,00;kpl;0,000;0,00;0,00;0,00;0,00;56,00;7 784,00;0,00;0,00;0,00;7 784,00
5110;Vesikattovarusteet, tikkaat yms.;51101020;Katon vesikattovarusteet ja vedenpoisto KOKONAISURAKKA;0,98;erä;0,00;0,00;0,00;0,00;0,00;4892,85;4 800,00;0,00;0,00;0,00;4830,12
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707301;PS: CX-Kiila-Parvekkeen kattolaatta TBxxx, pielikannatteinen;26,54;m2;0,00;0,00;0,00;149,64;3 981,00;0,00;0,00;0,00;0,00;0,00;3 981,00
3700;Ullakko- ja kattorakenteet;37007211;Palokatkoseinän Kulkuluukku EI30, 9x9;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5660;Parketti ja laminaatti;56601011;Laminaattiasennuksen pohjatyöt;1 921,13;m2;0,00;0,00;0,00;0,00;0,00;2,00;3 842,25;0,00;0,00;0,00;3 842,25
8110;Työmaarakennukset;81101102;Työmaarakennusten kuljetus, pystytys ja purku;9,00;kpl;36,000;54,00;487,61;51,56;460,00;1 292,22;11809,76;0,00;0,00;0,00;12 576,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31201904;Painelaatikon betonointi;0,43;m3;0,00;0,00;0,00;155,40;67,13;0,00;0,00;0,00;0,00;0,00;66,24
2200;Anturat ja perusmuurit;2200106;PS: Nauha-antura ( 650 x 2000 );32,80;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170730;PS: CX-Kiila-Parvekkeen kattolaatta TBxxx, syvyys xxxm, pielikannatteinen + Bitumieristys;26,54;m2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7850;Palokatkot;7850501;Palokatkot + Sewatekit;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170710;PS: CL-Kiila-Parvekelaatta TBxxx, syvyys xxxm, Hox poistumisluukut!;177,96;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2500;VSS-rakenteet;25001020;MV-laatan eristys EPS 100 LATTIA 50mm;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1800;Ulkovarusteet;18001015;Ulkopuoliset opasteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002030;Terassilasitus Koko korkeus  ML0;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2250;Sokkelielementit / sokkelikuorielementit;22501072;PS: KE- Sokkelikuorielementit H=700-1200mm, TB120;69,84;m2;0,000;0,00;0,00;120,00;8427,92;0,00;0,00;0,00;0,00;0,00;8 395,04
1200;Maankaivu;12006010;Suodatinkangas KL 2 kerroksen pohjalle;911,25;m2;0,00;0,00;0,00;1,15;1 047,93;0,45;410,06;0,00;0,00;0,00;1 457,99
1800;Ulkovarusteet;18001016;Ulkopuoliset postilaatikot;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5690;Mattolattiat pohjatöineen;56901051;Mattolattioiden muovijalkalistat;247,13;jm;0,00;0,00;0,00;0,00;0,00;5,89;1 500,00;0,00;0,00;0,00;1519,79
5710;Saunat;57101014;Saunan AL-paperi + Koolaukset ALIURAKKANA;306,73;m2;0,000;0,00;0,00;7,41;2216,89;14,65;4 432,05;0,00;0,00;0,00;6 666,77
6250;Saunojen tarvikkeet;62504011;Saunan Varusteet + Kiuas;16,00;kpl;38,000;13,30;212,80;227,37;3664,59;0,00;0,00;0,00;0,00;0,00;3883,46
4100;Puu- ja muovi-ikkunat, parvekeovet;4100608;Lisähinta, puuikkunan sälekaihtimet, RPO;21,50;m2;0,000;0,00;0,00;25,00;537,50;0,00;0,00;0,00;0,00;0,00;539,79
2250;Sokkelielementit / sokkelikuorielementit;22501373;AS- Elementtien pystysaumasbetonit;1,00;kpl;0,000;0,00;0,00;7,40;7,40;0,00;0,00;0,00;0,00;0,00;7,53
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170735;PS: CX-Tasapaksu-Parvekkeen kattolaatta TBxxx, syvyys xxxm, pielikannatteinen, Vesikaton alla;6,00;m2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2500;VSS-rakenteet;25001301;VSS-väliseinän betonointi;2,42;m3;37,62;15,98;38,62;161,85;399,30;0,00;0,00;0,00;0,00;0,00;436,30
2500;VSS-rakenteet;2500130;VSS-Sisäpuoliset väliseinät 200mm;12,10;m2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1200;Maankaivu;12005012;Alustäytön tiivistäminen;3 302,95;m2;0,00;0,00;0,00;0,00;0,00;1,21;4 004,83;0,00;0,00;0,00;4076,44
5540;Julkisivumuuraus;55401023;Muuraustarvikkeet, siilot;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;170,00;169,03;0,00;170,00
2600;Maanvaraiset alapohjat;26001076;Laatan reunojen saumakittaus+solumuovinauha;293,68;jm;37,57;6,78;1938,55;2,68;783,00;0,00;0,00;0,00;0,00;0,00;2 750,07
2830;Sisäänkäyntitasot ja -katokset;28303503;Teräspilareiden juotosbetonointi, H=2750;0,00;m3;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5710;Saunat;5710101;AL-paperi Koolaus + Saunojen paneloinnit;56,45;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5560;Julkisivun puu- ja levyverhoukset;55602012;Ulkoseinän tuuletuskoolaus 32mm, k600;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2250;Sokkelielementit / sokkelikuorielementit;2250141;PS: AV/AK- Sokkelielementit H=1135mm,  (TB160+100ER);32,76;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007723;Ullakko-osuuden seinän koolaus 48x49, k600;210,88;m2;37,39;6,78;1415,13;4,99;1 047,98;0,00;0,00;0,00;0,00;0,00;2 472,41
3120;Ontelo-, Massiivi- ja tulppalaatat;3120221;PS: Ontelolaatta O32 / O37 + O37K / 2O37 + 2O37K Yhteensä 381 kpl;2 596,89;m2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3020;Rungon teräsosat;30202026;Teräspilarien raudoitus;0,00;kg;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43303050;SPI-Savunpoistoikkunat;3,00;kpl;0,000;0,00;0,00;0,00;0,00;1 000,00;3036,52;0,00;0,00;0,00;3 000,00
0330;LVI-suunnittelu;0330;LVI-Suunnittelu;1,00;erä;0,00;0,00;0,00;0,00;0,00;3486,71;3 500,00;0,00;0,00;0,00;3 500,00
3700;Ullakko- ja kattorakenteet;37007011;Kattorakenteen otsa- ja aluslaudoitus;105,00;jm;38,000;15,14;1 596,00;13,11;1 376,94;0,00;0,00;0,00;0,00;0,00;2 972,94
2830;Sisäänkäyntitasot ja -katokset;28303572;Terassilaudoitus, Kestopuu 28x120, Terassin reunat ja päädyt;7,30;m2;38,000;15,47;110,98;20,99;153,61;0,00;0,00;0,00;0,00;0,00;264,87
1800;Ulkovarusteet;18001021;Molok- CLASSIC jäteastiat, komposiittiverhous;0,00;erä;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2830;Sisäänkäyntitasot ja -katokset;28304013;Katon rännikourut;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4530;Kipsihormit;45302302;Hormien seinät (66+2x13) ALIURAKKANA;269,35;m2;0,000;0,00;0,00;11,65;3151,06;26,00;6919,36;0,00;0,00;0,00;10190,08
2250;Sokkelielementit / sokkelikuorielementit;22501871;Kuorielementtien kiinnitys Weldat ja Lattateräkset;55,53;kpl;0,000;0,00;0,00;26,96;1 482,80;13,50;742,50;0,00;0,00;0,00;2 225,30
4700;Kaiteet ja parvekelasitukset;47001020;Sisäpuoliset Käsijohteet asennettuna;58,00;jm;0,000;0,00;0,00;0,00;0,00;111,11;6411,32;0,00;0,00;0,00;6 380,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202270;Ontelolaattojen asennus, sis.saumavalutyöt, hox! €/m2;2 596,89;m2;38,000;7,98;20 723,21;1,98;5076,68;0,00;0,00;0,00;0,00;0,00;25564,86
2250;Sokkelielementit / sokkelikuorielementit;2250131;PS: AS- Sokkelielementit H=1135mm, ( TB90 + 100ER + TB180 );10,34;m2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6110;Huoneistojen kalusteet;61101011;Kokonaisurakkatarjous asennettuna;1,00;erä;0,000;0,00;0,00;0,00;0,00;150 000,00;150 000,00;0,00;0,00;0,00;150 000,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330151;MLS-Alumiinilasiseinä 8,2m x 13,8m;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8180;Telineet ja julkisivunostimet;81801806;Julkisivutelineiden pystytys ja purku;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100307;Lisähinta, puuikkunan sälekaihtimet, MEK;260,90;m2;0,000;0,00;0,00;25,44;6590,78;0,00;0,00;0,00;0,00;0,00;6 522,50
1200;Maankaivu;12005102;Sokkelin salaojatäyttö massoineen, tiivistetyt kuutiot;109,08;m3;0,00;0,00;0,00;15,11;1 648,07;6,60;705,72;0,00;0,00;0,00;2 368,00
4510;Kipsiväliseinät;4510203;Kevyt väliseinä (13+66+13) Kuivatila-PSH/WC;527,87;m2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,83;1,86
2200;Anturat ja perusmuurit;22002075;Pilarianturan pystyeriste 100S 100mm;2,84;m2;38,000;6,35;17,69;6,53;18,29;0,00;0,00;0,00;0,00;0,00;36,06
3700;Ullakko- ja kattorakenteet;3700772;Ullakon osuuden 48x98 koolaus + TS levytys,Rappauslevyn taakse;210,00;m2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00
1730;Asfaltointi;17301130;Asfalttibetoni AB 16/120, Valitse määrä!;523,38;m2;0,00;0,00;0,00;0,00;0,00;12,50;6 542,24;0,00;0,00;0,00;6 542,24
2830;Sisäänkäyntitasot ja -katokset;28303705;Teräspalkin IPE asennus hitsattuna;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3020;Rungon teräsosat;30204283;Deltapalkkien betonointi;0,00;m3;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7500;Siirtolaitteet, hissit;75001010;Asuinkerrostalon Hissi;1,01;erä;0,00;0,00;0,00;0,00;0,00;33 500,00;33 500,00;0,00;0,00;0,00;33 500,00
2830;Sisäänkäyntitasot ja -katokset;2830350;Sisäänkäynnin Teräspilarit 150x150x5, H=2750;4,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00
5350;Akustoivat alakatot;5350105;Liimattavat akustolevyt;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3150;Porraselementit;31505070;Porraselementin asennus;5,00;kpl;38,000;97,31;494,00;0,00;0,00;133,02;674,78;0,00;0,00;0,00;1 169,00
1200;Maankaivu;12001402;Kaluston lavettisiirrot;2,03;kpl;0,000;0,00;0,00;0,00;0,00;248,05;509,94;0,00;0,00;0,00;494,06
4300;Puuovet;43002011;Huoneisto-oven tammikynnys;43,00;kpl;0,00;0,00;0,00;7,00;301,00;15,12;645,00;0,00;0,00;0,00;950,49
6300;Laitteet ja kodinkoneet;63001020;Kodinkoneiden asennus;172,00;kpl;0,000;0,00;0,00;0,00;0,00;40,00;6995,93;0,00;0,00;0,00;6771,76
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708012;PS: P-Pilarielementti, 280 x 280, H=2720, Parvekepilarit;5,00;kpl;0,000;0,00;0,00;380,00;1 900,00;0,00;0,00;0,00;0,00;0,00;1 900,00
3600;Kattotasot ja parvekkeet;3600601;Parvekkeiden kevyet väliseinät [ EI15 ] Luja-A;20,40;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,15;0,15
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708091;P-pilarielementtien asennus;12,11;kpl;37,56;98,01;1 162,80;22,48;269,84;0,00;0,00;9,96;120,00;0,00;1 552,50
2200;Anturat ja perusmuurit;22002077;Peruspulttiryhmä Pilarianturaan;3,05;kpl;38,000;4,49;13,65;22,00;66,00;0,00;0,00;0,00;0,00;0,00;79,68
2080;Perustusten vedeneristys;20801033;MP seinän pystyeriste EPS 120 PRO ROUTA, maata vasten 50mm;99,79;m2;37,50;6,35;621,30;4,09;416,42;0,00;0,00;0,00;0,00;0,00;1 041,84
1500;Salaojat, putkijohdot, kaivot ja viemäri;1500103;Ulkopuolisten kaapelien asennus + kaivuut;0,00;erä;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002032;Terassilasitus Koko korkeus  ML2;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002034;Terassilasitus EI 15 kiinteät lisäkustannus;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
7900;LVIS-aputyöt;7900900;LVIS-APUTYÖT;3356,74;brm2;37,59;1,87;6392,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6 284,25
5600;Pintabetonilattiat;56001030(1);KAATOLATTIOIDEN VALUTYÖT JA KALLISTUSHIERROT;298,53;m2;38,000;12,57;3 752,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3 752,08
2830;Sisäänkäyntitasot ja -katokset;28303071;Porras askelmien betonointi;0,24;m3;38,000;16,19;3,83;147,66;35,44;0,00;0,00;0,00;0,00;0,00;39,27
5180;Bitumikatteet;51803172;Tippapelti pural 0,5mm asennettuna LL=178-208mm;17,00;jm;0,000;0,00;0,00;0,00;0,00;12,81;223,66;0,00;0,00;0,00;221,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708101;CP-pilarielementtien asennus;51,60;kpl;38,000;71,26;3650,81;22,48;1166,16;0,00;0,00;10,00;510,00;0,00;5 338,43
3150;Porraselementit;3150501;Porraselementti, Elemento 1;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8350;Muut siirtokoneet, henkilönostimet;83503503;Saxilavat;0,99;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;2633,01;2 600,00;0,00;2 600,00
8350;Muut siirtokoneet, henkilönostimet;83503504;Muut siirtokoneet, vaakasiirrot;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;6244,65;6 300,00;0,00;6229,97
2250;Sokkelielementit / sokkelikuorielementit;22501473;AV/AK- Elementtien pystysaumasbetonit;4,00;kpl;0,000;0,00;0,00;7,44;29,60;0,00;0,00;0,00;0,00;0,00;29,60
6200;Varusteet;6200202;Talovarusteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007505;EPS 100S 150mm, Hissikupin ympärille;20,00;m2;38,000;15,20;308,07;16,08;321,52;0,00;0,00;0,00;0,00;0,00;625,52
1100;Purkukustannukset;11001001;Vanhojen rakennusten purkukustannukset KAARNAN OSUUS PESULASTA;1,00;erä;0,000;0,00;0,00;0,00;0,00;27 200,00;27 200,00;0,00;0,00;0,00;27 200,00
5260;Puulistoitukset;52604301;Huoneisto-ovien listoitus 12x42, molemmin puolin;219,30;jm;0,000;0,00;0,00;0,00;0,00;9,93;2 219,32;0,00;0,00;0,00;2 219,32
2250;Sokkelielementit / sokkelikuorielementit;2250161;PS: Sokkelielementtien kiinnitys Reunavalulla (Leveys X Korkeus );44,59;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708032;PS: P-Pilarielementti, 580 x 380, H=6040;1,02;kpl;0,000;0,00;0,00;690,24;700,00;0,00;0,00;0,00;0,00;0,00;700,00
3020;Rungon teräsosat;30202914;Teräsputkipalkki, Suorakaide, asennus, omatyö;0,00;kpl;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2080;Perustusten vedeneristys;20801103;Sokkelin yläpään taitettu bitumikaista + viistetty villa;65,49;jm;38,38;11,40;758,43;7,95;528,90;0,00;0,00;0,00;0,00;0,00;1 287,33
1800;Ulkovarusteet;18001001;Leikkiset, leikkivälineet;1,00;erä;0,000;0,00;0,00;0,00;0,00;1 800,00;1813,40;0,00;0,00;0,00;1 800,00
3110;Väliseinäelementit;31101011;V- Elementtien pystysaumasbetonit;119,00;kpl;0,00;0,00;0,00;14,80;1776,72;0,00;0,00;0,00;0,00;0,00;1 761,20
