Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
3020;Rungon teräsosat;30202916;Kiinnityslatat Teräsputkipalkki, Suorakaide, k xxx lisähintavaraus pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002013;Parvekelasitus Lasikaiteen päälle ML3;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1800;Ulkovarusteet;18001014;Pihan Roska-astiat;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5660;Parketti ja laminaatti;56603011;"Välioven kohdalle lattiasaumalista
Lisärivi: tarkenne";61,00;kg;0,000;0,00;0,00;15,00;915,00;15,00;915,00;0,00;0,00;0,00;1 830,00
6250;Saunojen tarvikkeet;62504012;"Saunojen LASISEINÄT JA LASIOVET
Lisärivi: tarkenne";0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2200;Anturat ja perusmuurit;2200140;PS: Nauha-antura/ Muuntamon pohjalaatta ( 400 x 2500 ) pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;3,80;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1800;Ulkovarusteet;18001020;Molok- DOMINO jäteastiat;1,00;kpl;0,000;0,00;0,00;17 253,00;17 253,00;0,00;0,00;0,00;0,00;0,00;17 253,00
8350;Muut siirtokoneet, henkilönostimet;83503501;Kurottajat;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;23 580,00;23 580,00;0,00;23 580,00
6200;Varusteet;62002021;Sisäpuoliset PP-Telineet, 84kpl kattotelineitä;90,00;kpl;38,000;13,51;1 216,00;112,00;10 080,00;0,00;0,00;0,00;0,00;0,00;11 296,00
2830;Sisäänkäyntitasot ja -katokset;28303577;Terassin runko, Kestopuu 48x173 k600;13,46;m2;38,000;4,56;61,36;9,74;131,00;0,00;0,00;0,00;0,00;0,00;192,37
4700;Kaiteet ja parvekelasitukset;47002050;Parvekkeen Pinnakaide lasikaiteen päälle H=1050;46,00;jm;0,000;0,00;0,00;0,00;0,00;400,00;18 400,00;0,00;0,00;0,00;18 400,00
8170;Työturvallisuus;81701702;Rungon urakkamaksut, Työturvallisuus, kem2 😊;3 307,50;m2;2,700;2,70;8 930,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8 930,25
5640;Tasoitelattiat (pumpputasoite);56402011;Matala-alk. plaano, 140 NOVA Plus 10mm / 17kg / m2, sis. Primer;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;4510201;Kevyt väliseinä (13+66+13) Tavanomainen;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43303021;Alumiini ulko-ovi, ASENNUS 😊;1,00;kpl;0,000;0,00;0,00;0,00;0,00;194,80;194,80;0,00;0,00;0,00;194,80
5180;Bitumikatteet;518010212;Vesikate VE80, kumibitumikermein 😊;705,00;kpl;0,000;0,00;0,00;0,00;0,00;22,58;15 915,38;0,00;0,00;0,00;15 915,38
5180;Bitumikatteet;51803174;Vedeneristyksen seinällenosto VE20...40;17,00;??;0,000;0,00;0,00;0,00;0,00;8,40;142,80;0,00;0,00;0,00;142,80
4300;Puuovet;43003050;Kostean tilan väliovet, ASENNUS 😊;50,00;kpl;0,000;0,00;0,00;2,00;100,00;44,04;2 202,00;0,00;0,00;0,00;2 302,00
0340;Sähkösuunnittelu;0340;Ääkköset: åäö ÅÄÖ — SÄHKÖ-Suunnittelu;1,00;kpl;0,000;0,00;0,00;0,00;0,00;4 000,00;4 000,00;0,00;0,00;0,00;4 000,00
2200;Anturat ja perusmuurit;22001977;Ääkköset: åäö ÅÄÖ — Nauha-anturan muottityö, lautamuottauksena;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9400;Talvilisätyöt;94004001;Talvilisätyöt;3 307,50;m²;38,000;0,34;1 140,00;0,00;0,00;0,47;1 560,00;0,30;992,00;0,00;3 692,00
3020;Rungon teräsosat;30205281;PETRA 265-1200;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5600;Pintabetonilattiat;56001032;"KAATOLATTIOIDEN  betonointi
Lisärivi: tarkenne";20,90;??;0,000;0,00;0,00;160,60;3 356,08;0,00;0,00;0,00;0,00;0,00;3 356,08
3120;Ontelo-, Massiivi- ja tulppalaatat;31202213;"2O37 + 2O37K - Ontelolaatta TB370, 2O37=11 kpl, 2O37K= 3kpl, [ REI xxx ]
Lisärivi: tarkenne";80,70;m²;0,000;0,00;0,00;66,00;5 326,20;0,00;0,00;0,00;0,00;0,00;5 326,20
5560;Julkisivun puu- ja levyverhoukset;55602830;Kattopinnan Luja-A levytys 12mm pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;16,01;m2;38,000;15,96;255,49;37,37;598,23;0,00;0,00;0,00;0,00;0,00;853,72
6200;Varusteet;62001501;"Verholauta + kiskot kovamuovinen järjestelmä
Lisärivi: tarkenne";314,22;jm;0,000;0,00;0,00;0,00;0,00;13,50;4 241,94;0,00;0,00;0,00;4 241,94
8330;Torninosturit, ristikkopuominosturit;83303301;Torninosturi MD 285;4,50;kk;43,000;7 310,00;32 895,00;0,00;0,00;0,00;0,00;10 866,67;48 900,00;0,00;81 795,00
2600;Maanvaraiset alapohjat;2600101;"""PS: Maanvarainen alapohjalaatta 80TBmm + 70+70ER""";417,06;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2200;Anturat ja perusmuurit;22004271;Perusmuurikorotuksen raudoitus;176,41;m²;0,820;0,84;147,55;0,78;137,60;0,00;0,00;0,00;0,00;0,00;285,16
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170730;"PS: CX-Kiila-Parvekkeen kattolaatta TBxxx, syvyys xxxm, pielikannatteinen + Bitumieristys
Lisärivi: tarkenne";26,54;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1200;Maankaivu;12005052;Sisätäytön tiivistäminen;2 870,93;??;0,000;0,00;0,00;0,00;0,00;2,18;6 265,80;0,00;0,00;0,00;6 265,80
5110;Vesikattovarusteet, tikkaat yms.;5110101;Katon vesikattovarusteet;0,00;??;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8200;Työaikaiset rakenteet  LVIS;82002003;Työmaakeskukset ja -valaisimet 😊;11,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;220,00;2 420,00;0,00;2 420,00
1200;Maankaivu;1200601;"Rakennekerrokset, asfaltti ja laatoitusalueet, -100mm valmiista pinnasta ( PR1 osuus )
Lisärivi: tarkenne";0,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2200;Anturat ja perusmuurit;2200501;PS: PV-Maanpaineseinät TB200 😊;470,53;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45102051;Kevyen seinän runko + levytys (66+13) ALIURAKKANA;224,70;m2;0,000;0,00;0,00;10,39;2 334,27;16,00;3 595,16;0,00;0,00;0,00;5 929,43
3140;Hissikuiluelementit(seinä ja kuppilaat.);31404101;Ääkköset: åäö ÅÄÖ — Hissikuiluelementtien asennus;1,00;kpl;36,000;57,60;57,60;12,20;12,20;0,00;0,00;0,00;0,00;0,00;69,80
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170803;"PS: P-Pilarielementti, 580 x 380, H=6040
Lisärivi: tarkenne";1,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00
5260;Puulistoitukset;5260107;Puuikkunan listoitus 12x42;970,30;jm;0,000;0,00;0,00;0,00;0,00;4,47;4 340,64;0,00;0,00;0,00;4 340,64
6250;Saunojen tarvikkeet;6250401;Ääkköset: åäö ÅÄÖ — Asuinhuoneiston SAUNAN varusteet ja tarvikkeet;0,00;??;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8340;Rakennushissit;8340340;Henkilö- ja Tavarahissi;1,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;12 260,00;12 260,00;0,00;12 260,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707070;"CL-Parvekelaatan asennus
Lisärivi: tarkenne";28,00;kpl;38,000;60,80;1 702,40;5,00;140,00;0,00;0,00;0,00;0,00;0,00;1 842,40
2830;Sisäänkäyntitasot ja -katokset;28303275;RV-laatan betonointilisä;2,40;m²;38,000;14,36;34,47;151,80;364,32;0,00;0,00;0,00;0,00;0,00;398,79
5640;Tasoitelattiat (pumpputasoite);56402013;Ääkköset: åäö ÅÄÖ — Matala-alk. plaano, 140 NOVA Plus 20mm / 34kg / m2, sis. Primer;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
