Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
1200;Maankaivu;12006015;Liikennealueen Eristävä kerros, tiivistetyt kuutiot;223,67;m3;0,000;0,00;0,00;10,08;2 254,59;5,40;1 207,81;0,00;0,00;0,00;3 462,40
8700;Työmaan jätemaksut ja kuljetukset;087007001;Työmaan jätemaksut;110,00;tn;0,000;0,00;0,00;150,00;16 500,00;0,00;0,00;0,00;0,00;0,00;16 500,00
3700;Ullakko- ja kattorakenteet;37007011;Kattorakenteen otsa- ja aluslaudoitus;105,00;jm;38,000;15,20;1 596,00;13,11;1 376,94;0,00;0,00;0,00;0,00;0,00;2 972,94
2830;Sisäänkäyntitasot ja -katokset;28303604;Teräspalkin UPE asennus, omatyö;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25V0;VSS-rakenteet;25001401;VSS-VP-laatan hierto;78,36;m2;38,000;6,66;522,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;522,12
4700;Kaiteet ja parvekelasitukset;4700202;Parvekkeen Lasikaide H=1050;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;  3700730  ;Ullakon kulkusilta;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4330;Metalliovet, -ikkunat ja lasiseinät;43301511;MLS Alumiinilasiseinä, ASENNUS;1,00;kpl;0,000;0,00;0,00;0,00;0,00;510,00;510,00;0,00;0,00;0,00;510,00
5110;Vesikattovarusteet, tikkaat yms.;51101018;Alaslaskun vaakavedot;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3600;Kattotasot ja parvekkeet;  3600770  ;Parvekelaatan ja seinän tiivistysmassaus ja pellitys;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22;Anturat ja perusmuurit;22006073;PV-pilasterin betonointi;0,39;m3;38,000;18,24;7,14;123,90;48,53;0,00;0,00;0,00;0,00;0,00;55,67
2830;Sisäänkäyntitasot ja -katokset;283M3701;Teräspalkki IPExxx, L=xxxx;141,35;kg;0,000;0,00;0,00;0,00;0,00;3,60;508,84;0,00;0,00;0,00;508,84
4520;Kipsialakatot;4520250;EI30 Alaslaskettu kipsikatto, 1 KRS PRSH,  ALIURAKKANA;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8330;Torninosturit, ristikkopuominosturit;83303301;Torninosturi MD 285;4,50;kk;43,000;7 310,00;32 895,00;0,00;0,00;0,00;0,00;10 866,67;48 900,00;0,00;81 795,00
2830;Sisäänkäyntitasot ja -katokset;28303605;Teräspalkin UPE asennus hitsattuna;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202212;O37 + O37K - Ontelolaatta TB370, O37=194 kpl, O37K=109 kpl;2 072,50;m2;0,000;0,00;0,00;54,00;111 915,00;0,00;0,00;0,00;0,00;0,00;111 915,00
18;Ulkovarusteet;18001015;Ulkopuoliset opasteet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5180;Bitumikatteet;51801024;Liimaus kumibitumilla LH / Pienoiskorotus LH / Tilaajan toimittamat Enkadrain ja XPS-asennukset;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;3700772;Ullakon osuuden 48x98 koolaus + TS levytys,Rappauslevyn taakse;210,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00
5530;Julkisivun pellitykset ja metalliverhoukset;55301020;JS-muurauksen ja puuverhoksen välinen pystypellitys;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
  5180  ;Bitumikatteet;51801026;Vilpet asennettuna;10,00;kpl;0,000;0,00;0,00;0,00;0,00;180,00;1 800,00;0,00;0,00;0,00;1 800,00
30;Rungon teräsosat;30202911;Teräsputkipalkki Suorakaide,  ( Sivu x Sivu x Paksuus) L=xxxx;0,00;kg;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
52457973;Yleisten tilojen laatoitukset;  52452012  ;Lattialaatoitus 300x600;40,97;m2;32,000;0,64;26,22;36,40;1 491,13;30,00;1 228,95;0,00;0,00;0,00;2 746,30
03700;Ullakko- ja kattorakenteet;3700;EPS 100S 150mm, Hissikupin ympärille;20,00;m2;38,000;15,20;304,00;16,08;321,52;0,00;0,00;0,00;0,00;0,00;625,52
  3550  ;Ulkoseinät elementteinä, puu;3550202;Puu-ulkoseinäelementtien alajuoksut + haitat;103,63;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2250;Sokkelielementit / sokkelikuorielementit;22501872;Kuorielementtien Putkikannatukset;55,00;kpl;0,000;0,00;0,00;32,00;1 760,00;18,00;990,00;0,00;0,00;0,00;2 750,00
5730;Puualakatot;5730101;Alaslaskettu katto, Paneeloitu;236,33;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,38;0,38
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170810;PS: CP-Pilarielementti, d=280, pyöreä, H=2720, Parvekepilarit;51,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5730;Puualakatot;57301016;Sisäverhouspanelointi ALIURAKKANA, Sävytetty kuusipaneeli + sis.SAUNASUOJA;99,50;m2;0,000;0,00;0,00;23,74;2 362,61;27,93;2 779,04;0,00;0,00;0,00;5 141,64
02830;Sisäänkäyntitasot ja -katokset;2830;Kiinnityslatat UPE k xxx lisähintavaraus;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2830;Sisäänkäyntitasot ja -katokset;2830;RV-laatan betonointilisä;2,40;m3;38,000;14,36;34,47;151,80;364,32;0,00;0,00;0,00;0,00;0,00;398,79
3550;Ulkoseinät elementteinä, puu;35502078;Puuelementtien rahtikulut;70,00;kpl;0,000;0,00;0,00;0,00;0,00;60,00;4 200,00;0,00;0,00;0,00;4 200,00
4510;Kipsiväliseinät;451020317282;Kevyen seinän runko + levytys (13+66+13)  ALIURAKKANA;535,86;m2;0,000;0,00;0,00;12,15;6 510,49;20,00;10 717,17;0,00;0,00;0,00;17 227,66
2250;Sokkelielementit / sokkelikuorielementit;22501673;Reunavalukiinnityksen betonointi;2,68;m3;38,000;14,44;38,63;129,80;347,24;0,00;0,00;0,00;0,00;0,00;385,86
0330;LVI-suunnittelu;0330;LVI-Suunnittelu;1,00;erä;0,000;0,00;0,00;0,00;0,00;3 500,00;3 500,00;0,00;0,00;0,00;3 500,00
3O00;Ullakko- ja kattorakenteet;  37007323  ;SP-ikkunakorokkeen villoitus 200mm, nm2;9,00;m2;0,000;0,00;0,00;8,86;79,70;0,00;0,00;0,00;0,00;0,00;79,70
2250;Sokkelielementit / sokkelikuorielementit;2250;Kuorielementtien kiinnitys Weldat ja Lattateräkset;55,00;kpl;0,000;0,00;0,00;26,96;1 482,80;13,50;742,50;0,00;0,00;0,00;2 225,30
37;Ullakko- ja kattorakenteet;  37007723  ;Ullakko-osuuden seinän koolaus 48x49, k600;210,00;m2;38,000;6,78;1 424,43;4,99;1 047,98;0,00;0,00;0,00;0,00;0,00;2 472,41
5600;Pintabetonilattiat;056001030(1);KAATOLATTIOIDEN VALUTYÖT JA KALLISTUSHIERROT;298,53;m2;38,000;12,57;3 752,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3 752,08
2200;Anturat ja perusmuurit;22006071;PV-pilasterin muotitus;3,26;m2;38,000;24,89;81,24;16,94;55,29;0,00;0,00;0,00;0,00;0,00;136,53
1500;Salaojat, putkijohdot, kaivot ja viemäri;  15001100  ;Rakennusten putkistojen kaivuu ja täyttötyöt;128,16;jm;0,000;0,00;0,00;0,00;0,00;33,75;4 325,52;0,00;0,00;0,00;4 325,52
  3350  ;Betonipintojen etupaikkaus;335056;Holvin betoniliiman poisto ja hionta;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05800;Maalaus- ja tasoitetyöt;5800100;Tasoite- ja maalausurakka kokonaisurakka-arvio;1,00;erä;0,000;0,00;0,00;0,00;0,00;112 900,00;112 900,00;0,00;0,00;0,00;112 900,00
6250;Saunojen tarvikkeet;62504021;Yleisen SAUNAN Varusteet + Kiuas;1,00;kpl;38,000;13,30;13,30;740,00;740,00;0,00;0,00;0,00;0,00;0,00;753,30
  1200  ;Maankaivu;1200510;Perustusten/kellarin  vierustäyttö, Salaojakerros + routimaton sora, h=3m;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2500;VSS-rakenteet;25001501;VSS-kuilun betonointi;0,00;m3;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;041006010;PO - Parvekkeiden ja terassien Lasiulko-ovet 10x23;33,00;kpl;0,000;0,00;0,00;800,00;26 400,00;0,00;0,00;0,00;0,00;0,00;26 400,00
  3700  ;Ullakko- ja kattorakenteet;37007019;Kattopollarien ja Vilpehattujen tukirakenteet;8,00;kpl;0,000;0,00;0,00;46,00;368,00;0,00;0,00;0,00;0,00;0,00;368,00
6120;Märkätilojen kalusteet;61202012;PSH-Pyykkikaappi, POLARIA PYK 400/S5300;43,00;kpl;36,000;21,60;928,80;240,00;10 320,00;0,00;0,00;0,00;0,00;0,00;11 248,80
1800;Ulkovarusteet;180;ULKOPUOLISET PENKIT JA PÖYDÄT, TALOVARUSTEET;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8200;Työaikaiset rakenteet  LVIS;82002001;Väliaikaiset LVI-työt;11,00;kk;38,000;62,18;684,00;195,45;2 150,00;53,18;585,00;0,00;0,00;0,00;3 419,00
30F0;Rungon teräsosat;30205284;PETRA special 320-L480-620, 320-st320;2,00;kpl;0,000;0,00;0,00;165,00;330,00;0,00;0,00;0,00;0,00;0,00;330,00
83503253;Muut siirtokoneet, henkilönostimet;83503501;Kurottajat;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;23 580,00;23 580,00;0,00;23 580,00
  4510  ;Kipsiväliseinät;451020303793;Kevyen seinän runko + levytys (13+66+13);0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04600;Irtaimistokopit ja erityisväliseinät;460010M0;Irtaimistokopit Kaustisen elementtivalmiste;46,00;as;0,000;0,00;0,00;0,00;0,00;250,00;11 500,00;0,00;0,00;0,00;11 500,00
5660;Parketti ja laminaatti;56603011;Välioven kohdalle lattiasaumalista;61,00;kpl;0,000;0,00;0,00;15,00;915,00;15,00;915,00;0,00;0,00;0,00;1 830,00
5245;Yleisten tilojen laatoitukset;5245;Lattialaatoituksen vesieriste;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
87005713;Työmaan jätemaksut ja kuljetukset;87007005;Työmaan Pakettiautokuljetukset;2,00;kk;0,000;0,00;0,00;0,00;0,00;450,00;900,00;0,00;0,00;0,00;900,00
2600;Maanvaraiset alapohjat;26001075;Radonkaista, Pilarihaitta;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3600;Kattotasot ja parvekkeet;36006012;Ulkoseinän tuuletuskoolaus 2x22mm, k400;40,80;m2;38,000;3,99;162,79;2,03;82,62;0,00;0,00;0,00;0,00;0,00;245,41
7100;LÄMPÖ, VESI JA VIEMÄRI;710D101;LVIA-URAKKA;43,00;as;0,000;0,00;0,00;0,00;0,00;11 488,37;494 000,00;0,00;0,00;0,00;494 000,00
3550;Ulkoseinät elementteinä, puu;35502073;Puu-ulkoseinäelementin asennus Ullakko;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;3700731;Vesikaton Kattoluukku 600x600;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;4700203;Terassilasitus Koko korkeus;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;031202012;Massiivilaatta L- TB 240;218,62;m2;0,000;0,00;0,00;120,00;26 234,40;0,00;0,00;0,00;0,00;0,00;26 234,40
5690;Mattolattiat pohjatöineen;56901052655;Muovimatto esim. Upofloor Estrad, VAALEAN HARMAA;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02830;Sisäänkäyntitasot ja -katokset;283;Sisäänkäynnin Vesikattorakenteet  + Vesikate + Varusteet;16,01;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47001151;Käsijohde ulkoportaisiin. Maasta kannakoitu;10,00;jm;0,000;0,00;0,00;0,00;0,00;160,00;1 600,00;0,00;0,00;0,00;1 600,00
2250;Sokkelielementit / sokkelikuorielementit;22501370;AS- Sokkelielementtien asennus;1,00;kpl;38,000;64,60;64,60;39,27;39,27;0,00;0,00;0,00;0,00;0,00;103,87
5F60;Parketti ja laminaatti;56601013;Laminaattiasennuksen jälkeinen lattioiden suojaus;1 921,13;m2;0,000;0,00;0,00;0,00;0,00;2,00;3 842,25;0,00;0,00;0,00;3 842,25
2200;Anturat ja perusmuurit;22006072;PV-pilasterin raudoitus;19,58;kg;0,820;0,84;16,38;0,78;15,28;0,00;0,00;0,00;0,00;0,00;31,66
3110;Väliseinäelementit;31101012;V-Väliseinäelementit TB180,;184,51;m2;0,000;0,00;0,00;80,00;14 760,80;0,00;0,00;0,00;0,00;0,00;14 760,80
4Y00;Kaiteet ja parvekelasitukset;  47005070  ;Käsijohde Porraselementti Elemento 1;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6200;Varusteet;62001501;Verholauta + kiskot kovamuovinen järjestelmä;314,22;jm;0,000;0,00;0,00;0,00;0,00;13,50;4 241,94;0,00;0,00;0,00;4 241,94
2500;VSS-rakenteet;2500201;PS: Perusmuurikorotus, H=1180, TB300, Pieliseinien alle;12,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,22;0,22
3700;Ullakko- ja kattorakenteet;37007301;Ullakon kulkusilta 4x48x123;20,00;jm;38,000;19,00;380,00;13,00;260,00;0,00;0,00;0,00;0,00;0,00;640,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170802;PS: P-Pilarielementti, 380 x 380, H=2950;6,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00
8Z50;Muut siirtokoneet, henkilönostimet;83503503;Saxilavat;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;2 600,00;2 600,00;0,00;2 600,00
06110;Huoneistojen kalusteet;61101011;Kokonaisurakkatarjous asennettuna;1,00;erä;0,000;0,00;0,00;0,00;0,00;150 000,00;150 000,00;0,00;0,00;0,00;150 000,00
2080;Perustusten vedeneristys;20801030;MP seinän pystyeriste EPS Platina 180mm;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8400;Työkalut ja -välineet;8400N002;Vuokrakoneet vuokraamosta;3 307,50;brm2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;6,19;20 461,00;0,00;20 461,00
5180;Bitumikatteet;51803173;Reuna- ja räystäspelti limiliitoksin asennettuna pural 0,5mm;27,00;jm;0,000;0,00;0,00;0,00;0,00;15,00;405,00;0,00;0,00;0,00;405,00
4330895;Metalliovet, -ikkunat ja lasiseinät;43330893;Metallisen välioven kynnyspellitys;8,00;jm;0,000;0,00;0,00;0,00;0,00;39,90;319,20;0,00;0,00;0,00;319,20
12O0;Maankaivu;1200;Suodatinkangas KL 2 kerroksen pohjalle;911,25;m2;0,000;0,00;0,00;1,15;1 047,93;0,45;410,06;0,00;0,00;0,00;1 457,99
17;Vihertyöt;1740103;PIHA-URAKKA-ARVIO, PINNAT;1,00;erä;0,000;0,00;0,00;0,00;0,00;30 000,00;30 000,00;0,00;0,00;0,00;30 000,00
4330;Metalliovet, -ikkunat ja lasiseinät;433030418856;Alumiini ulko-ovi, ASENNUS;2,00;kpl;0,000;0,00;0,00;0,00;0,00;186,80;373,60;0,00;0,00;0,00;373,60
2200;Anturat ja perusmuurit;22002070;Pilarin suojavalumuotitus;3,00;kpl;38,000;7,60;22,80;5,00;15,00;0,00;0,00;0,00;0,00;0,00;37,80
31;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;031708012;PS: P-Pilarielementti, 280 x 280, H=2720, Parvekepilarit;5,00;kpl;0,000;0,00;0,00;380,00;1 900,00;0,00;0,00;0,00;0,00;0,00;1 900,00
3020;Rungon teräsosat;  30202915  ;Teräsputkipalkki, Suorakaide, asennus hitsattuna;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
  3020  ;Rungon teräsosat;30202025;Teräspilareiden juotosbetonit;0,00;m3;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
  3170  ;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707102;CL-Kiila-Parvekelaatta TB240, pielikannatteinen, Poistumisluukullinen;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28302572;Sisäänkäyntitasot ja -katokset;28303704;Teräspalkin IPE asennus, omatyö;4,00;kpl;38,000;49,40;197,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;197,60
31K0;Ontelo-, Massiivi- ja tulppalaatat;31202011;Massiivilaattojen saumabetonointi;25,00;kpl;0,000;0,00;0,00;16,28;407,00;0,00;0,00;0,00;0,00;0,00;407,00
37;Ullakko- ja kattorakenteet;37007212;Ullakon eristyksen tukiseinät ristikkoväleihin TS levytys-9mm, nm2;9,00;m2;0,000;0,00;0,00;4,18;37,58;0,00;0,00;0,00;0,00;0,00;37,58
1800;Ulkovarusteet;018001001;Leikkiset, leikkivälineet;1,00;erä;0,000;0,00;0,00;0,00;0,00;1 800,00;1 800,00;0,00;0,00;0,00;1 800,00
2200;Anturat ja perusmuurit;22004272;Perusmuurikorotuksen betonointi;3,73;m3;38,000;14,82;55,27;144,90;540,43;0,00;0,00;0,00;0,00;0,00;595,70
4510;Kipsiväliseinät;045102050;Kevyen seinän runko + levytys (66+13);0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;4700205;Parvekkeen Pinnakaide lasikaiteen päälle H=1050;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
51804638;Bitumikatteet;051803174;Vedeneristyksen seinällenosto VE20...40;17,00;jm;0,000;0,00;0,00;0,00;0,00;8,40;142,80;0,00;0,00;0,00;142,80
6250;Saunojen tarvikkeet;6250402;Yleisen SAUNAN varusteet ja tarvikkeet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5260;Puulistoitukset;52604301;Huoneisto-ovien listoitus 12x42, molemmin puolin;219,30;jm;0,000;0,00;0,00;0,00;0,00;10,12;2 219,32;0,00;0,00;0,00;2 219,32
28U0;Sisäänkäyntitasot ja -katokset;28303276;RV-laatan eristys EPS 100 LATTIA 50mm;14,49;m2;38,000;6,38;92,48;3,27;47,31;0,00;0,00;0,00;0,00;0,00;139,79
18;Ulkovarusteet;1800;Ulkopuoliset penkit ja pöydät;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1200;Maankaivu;  12005052  ;Sisätäytön tiivistäminen;2 870,93;m2;0,000;0,00;0,00;0,00;0,00;2,18;6 265,80;0,00;0,00;0,00;6 265,80
3020;Rungon teräsosat;30202912;Teräsputkipalkki, Suorakaide, Päätylaput työstöineen;0,00;kg;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1100;Purkukustannukset;11001001;Vanhojen rakennusten purkukustannukset KAARNAN OSUUS PESULASTA;1,00;erä;0,000;0,00;0,00;0,00;0,00;27 200,00;27 200,00;0,00;0,00;0,00;27 200,00
  2830  ;Sisäänkäyntitasot ja -katokset;2830361;Sisäänkäynnin Teräspilarit UPE160, H=2600;4,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5530;Julkisivun pellitykset ja metalliverhoukset;5B301070;Ikkunan ulkopuoliset smyygipellitykset;780,20;jm;0,000;0,00;0,00;0,00;0,00;12,20;9 514,54;0,00;0,00;0,00;9 514,54
02500;VSS-rakenteet;25001404;VSS-VP muottityö+purku+puhdistus;66,60;m2;38,000;27,93;1 860,24;15,29;1 018,37;0,00;0,00;0,00;0,00;874,28;3 752,88
4100;Puu- ja muovi-ikkunat, parvekeovet;41009001;Ikkunoiden ja terassiovien haalaus;190,00;kpl;0,000;0,00;0,00;0,00;0,00;15,00;2 850,00;0,00;0,00;0,00;2 850,00
6200;Varusteet;62002020;Sisäänkäynnin talovarusteet;1,00;erä;0,000;0,00;0,00;730,00;730,00;0,00;0,00;0,00;0,00;0,00;730,00
09400;Talvilisätyöt;9400;Talvilisätyöt;3 307,50;brm2;38,000;0,34;1 140,00;0,00;0,00;0,47;1 560,00;0,30;992,00;0,00;3 692,00
5600;Pintabetonilattiat;56001030;PB-laatan hierto;72,50;m2;0,000;0,00;0,00;0,00;0,00;6,56;475,78;0,00;0,00;0,00;475,78
5240;Märkätilojen laatoitukset;52401030;Lattialaatoituksen pohjatyöt;288,56;m2;0,000;0,00;0,00;10,00;2 885,59;13,00;3 751,26;0,00;0,00;0,00;6 636,85
8630;Rakennusaikainen kuivatus/lämmitys;86306001;Työmaa-aikainen kuivatus/lämmitys, KL-vaihdin, puhaltimet...;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;6 802,00;6 802,00;0,00;6 802,00
3550;Ulkoseinät elementteinä, puu;35502075;Ikkunoiden asennus tehtaalla elementteihin;139,00;kpl;0,000;0,00;0,00;0,00;0,00;56,00;7 784,00;0,00;0,00;0,00;7 784,00
05570;Elastiset saumaukset;5570107;Elementtien elastiset saumamassaukset;51,60;jm;0,000;0,00;0,00;0,00;0,00;15,75;812,70;0,00;0,00;0,00;812,70
4520;Kipsialakatot;45202502;Alaslaskun kipsilevytys, 13mm kipsilevy;46,38;m2;0,000;0,00;0,00;3,89;180,48;0,00;0,00;0,00;0,00;0,00;180,48
